text,label
Tôi cảm thấy căng thẳng một ngày của tôi đã hoàn thành khi anh ấy xung quanh tôi cảm thấy rất đúng một chút lo lắng Tôi mơ về những gì chúng ta có thể làm hẹn hò và tất cả những điều chúng ta có thể theo đuổi đám cưới Tôi luôn mơ ước rằng của tôi rất ngày min,4
Tôi đã không nghĩ rằng nó sẽ đến nhanh như vậy hoặc sẽ đến chút nào nhưng tôi cho rằng đó là vì tôi cảm thấy cáu kỉnh ngày hôm nay,3
Tôi có cảm giác rằng tôi sẽ bướng bỉnh về nó,3
Tôi cảm thấy cô đơn và lạc lõng,0
Tôi sẽ cảm thấy trống rỗng,0
"Tôi bắt đầu cảm thấy kích động, thiếu kiên nhẫn và chỉ cáu kỉnh",3
Tôi biết nó dễ dàng để xoắn mọi thứ để tạo ra một lời giải thích và tôi vẫn không chắc chắn tôi có một nhưng nó đã giúp tôi cảm thấy bớt điên rồ hơn một chút,3
"Tôi rất cảm thấy rất giàu có và vâng, tôi biết tôi rất may mắn",1
Tôi đã không nói với bạn bởi vì tôi không muốn bạn cảm thấy sợ hãi,4
Tôi thích một số trong số đó là các phương tiện truyền thông nhưng đôi khi tôi cảm thấy họ đặt một bức tranh xấu xí,0
Tôi cảm thấy như thể tôi đang hơi bỏ bê các blogger đồng nghiệp của mình,0
"Tôi ghét kính vì chúng làm cho mắt tôi trông nhỏ và vì đôi mắt to là tất cả những gì tôi có đối với tôi, điều đó khá khó chịu nhưng tôi hy vọng những khung lớn hơn này sẽ khiến tôi cảm thấy bớt hoang tưởng hơn",4
Tôi không thể tin rằng thời điểm mà tôi cảm thấy hữu ích nhất là khi tôi rửa chén,1
Tôi cảm thấy âm nhạc đau khổ trong tâm trí của tôi Viết lại FMA OP,4
Tôi cảm thấy khá cô đơn ở đây bây giờ và chỉ là thứ Hai của nửa học kỳ,0
Tôi cảm thấy thực sự lúng túng về mặt xã hội và không thích ra ngoài và gặp gỡ những người mới và làm mọi thứ theo nhóm và phiêu lưu,0
"Tôi ngưỡng mộ thể thao, tôi cảm thấy mình sẽ được giải trí nhiều hơn nếu tôi được xem những người mất hình dạng nghiêm trọng tham gia các sự kiện Olympic",1
Tôi cảm thấy kinh khủng vì tôi cảm thấy kinh khủng trở nên tồi tệ hơn bởi thực tế là tôi đã không được tập luyện,0
Tôi ghét phải tưởng tượng nếu thư ký cảm thấy cáu kỉnh vào ngày hôm đó hả;,3
Tôi cảm thấy nó và im không hạnh phúc,0
Tôi cảm thấy như họ dành thời gian để chăm sóc hoa của họ và trung thành tuyệt vời với tổ ong của họ,2
Tôi nhớ cảm giác ngạc nhiên,5
"Tôi biết rằng tôi sẽ không bao giờ gặp lại nơi này nữa, và điều đó sẽ làm tan nát trái tim tôi, nếu không có một lớp rêu dày bọc nó trong một lớp vỏ dày, bóp nghẹt tất cả những cảm giác sắc nét khác, dễ chịu hay đau đớn;",1
"Tôi là một sinh viên tốt nghiệp trường luật Mid S Bottom vô danh, người thấy mình bị gắn bó và ngập trong một biển các đồng nghiệp có trình độ học vấn cao nhưng được trả lương thấp, những người cảm thấy và bị lừa bởi lời hứa về một cuộc sống tốt đẹp hơn thông qua nợ nần và hóa học hiện đại",1
"Tôi thực sự cảm thấy những gì tất cả các bạn đóng góp cho thế giới blog, đặc biệt là liên quan đến việc giáo dục các nhà văn là rất có giá trị",1
Tôi cảm thấy như nó sẽ quá thông minh và nhận được vào một tấn mọi thứ mọi lúc,1
"Tôi biết cô ấy đúng vì tôi cảm thấy tràn đầy năng lượng, tỉnh táo, kiên nhẫn và hạnh phúc hơn khi tôi chạy hàng ngày nhưng tôi vẫn cảm thấy hơi tệ vì tôi tin rằng sữa mẹ tốt hơn nhiều cho trẻ sơ sinh so với sữa công thức",1
"Tôi nhanh chóng bỏ đi, anh ấy nói thêm rằng tôi cảm thấy xấu hổ khi hỏi, hy vọng tôi sẽ tham gia vào một cuộc trò chuyện nào đó với anh ấy",0
Tôi ghét rằng khi tôi say rượu cả ngày hôm sau đã dành để ngủ và cảm thấy uể oải,0
"Tôi thích các cuộc thảo luận trong lớp và cảm thấy đam mê các vấn đề nữ quyền nhưng khi tôi viết nó ra, cảm giác như thể tôi đang giả vờ",2
Tôi muốn chào đón vào nhà nếu cuối cùng tôi cảm thấy tình mẫu tử của tôi bị đe dọa bởi việc tôi không thể cho con bú,4
"Tôi cảm thấy kích động và kết quả không dễ chịu, trái ngược với bình tĩnh và hòa bình;",3
Tôi cảm thấy rất vinh dự khi học sinh đến lớp học của tôi,1
"Tôi thường nói với anh ấy rằng tôi muốn sự chú ý từ anh ấy, đặc biệt là khi tôi cảm thấy hứng thú và muốn quan hệ tình dục tốt trong nhiều giờ",2
"Tôi có một cảm giác lo lắng, tôi cảm thấy xox sớm nó sẽ là thật rồi, vì vậy tôi cần phải hoàn hảo",1
"Tôi cảm thấy rất giàu có, rất may mắn, rất vui vẻ",1
Tôi đã có những giấc mơ lo lắng khủng khiếp mỗi đêm vào tuần trước và nó khiến tôi cảm thấy thực sự hoang tưởng và tất nhiên tất cả những gì đọc về thuyết âm mưu và tội ác chưa được giải quyết trực tuyến không giúp ích gì nhiều cho vấn đề,4
Tôi thực sự cảm thấy nhưng bằng cách nào đó nó không đủ để tôi ghét anh ấy hoặc nổi điên,3
Tôi nhớ cảm giác không chắc chắn về bản thân khi tôi còn trẻ và đặc biệt là khi tôi trở thành một thiếu niên,4
Tôi cảm thấy là tôi không thể đi đủ xa khỏi những gì nuôi dưỡng u sầu đủ lâu để nó khô héo và chết đi,0
"Tôi muốn tham gia trong sự thách thức nhưng đến từ một nền văn hóa khác, tôi cảm thấy bị xúc phạm vì tôi không được phép",3
Tôi cảm thấy nổi loạn nên tôi đã ăn nó,3
"Tôi cảm thấy kích động, bồn chồn hoặc trên bờ vực khá thường xuyên",3
Tôi cảm thấy không thoải mái khi sử dụng từ tuyệt vời nhưng ý tưởng này thực sự là,4
Tôi cảm thấy khá hài lòng với bản thân mình tối nay vì tôi đã làm điều đó,1
Tôi cảm thấy như điều này khiến tôi không hiền lành và tử tế như tôi nên,2
Tôi cảm thấy như tôi nên chủ động ghét từng giây hơn là chỉ chịu đựng tất cả,3
Tôi cảm thấy thiếu quyết đoán và nó làm tôi sợ,4
Tôi cảm thấy một sự giằng co dữ dội ở hốc mắt của tôi,3
Tôi cảm thấy rất vô tư nowwwwww,1
"Tôi tin rằng những gì được thể hiện là một khao khát cảm xúc sâu sắc về vẻ bình thường, hòa bình, vì có vẻ như những người Ả Rập nhảy múa không cảm thấy bị đe dọa bởi một người lính vũ trang đầy đủ",4
Tôi lại cảm thấy chán nản và tuyệt vọng một lần nữa,0
Tôi cảm thấy rằng điều này sẽ trở nên rất lộn xộn để sửa chữa và trở lại trên đường một lần nữa,0
"Tôi cảm thấy thất vọng vì nó không dễ dàng hơn những ngày khác, tôi nhớ rằng phước lành của nghiên cứu, học tập, thử nghiệm và sai lầm khó giành được thành công và sự kiên nhẫn sẽ cho tôi một khu vườn tốt hơn nhiều về lâu dài",3
"Tôi bị ốm với một chiếc ampli lạnh, cảm thấy không khỏe, tự hỏi liệu tôi có thể có đủ kiên nhẫn để đi chụp ảnh Whitleys Month hay không",1
Tôi đã bị cám dỗ để cảm thấy một chút cay đắng nhưng sau đó tôi thấy điều này,3
Dù sao thì tôi cũng cảm thấy không an toàn ở đây khi trở lại Doha,4
Tôi biết ơn vì tôi không còn cảm thấy một sự thôi thúc điên cuồng để sửa chữa những khó chịu về cảm xúc của những người xung quanh tôi,4
Tôi cảm thấy về Strange Brew,5
Tôi cảm thấy khá mạnh mẽ rằng học sinh nên bị trừng phạt do họ đã công bằng tốt hay xấu so với một nhóm người hoàn toàn không liên quan,0
Tôi muốn có một công việc mà tôi là vĩnh viễn và nơi tôi cảm thấy mình có giá trị,1
"Tôi quan tâm đến sự tiến bộ về cảm xúc, tinh thần và trí tuệ của ai đó đến mức tôi cảm thấy mình nên nỗ lực hết mình trong sự tiến bộ đó và điều quan trọng đối với tôi đó là tình yêu",1
"Tôi thực sự sẽ cảm thấy thoải mái khi nói chuyện với người khác chỉ bằng tiếng Nhật, tôi cảm thấy khá hạnh phúc về sự tiến bộ hiện tại của mình",1
"Tôi đã học được về những điều khác nhau như cách gia đình lên kế hoạch, sắp xếp và thậm chí nỗi đau có thể cảm thấy thực sự như thế nào khi một người thân yêu qua đời",2
Tôi cảm thấy ít nhất hẹn hò với họ sẽ không vô ích,0
Tôi thích ghi lại cuộc sống của mình dưới dạng văn bản và hình ảnh và tôi cảm thấy điều đó thậm chí còn quan trọng hơn khi tôi có em bé,1
"Tôi không cảm thấy bất hạnh, khốn khổ, khốn khổ, u ám, ảm đạm, điềm đạm hay đau lòng;",0
Tôi thực sự cảm thấy cáu kỉnh khủng khiếp và một chút chán nản,3
Tôi cảm thấy vinh dự hơn khi trở thành một phần của loạt bài này và tham gia cùng tất cả những người phụ nữ tuyệt vời và tài năng này trong một lễ kỷ niệm của người phụ nữ,1
Tôi cảm thấy tự tin hơn về đội bóng này ngay bây giờ so với bốn giờ trước,1
Tôi chỉ đơn giản nói rằng tôi xin lỗi như thế nào và vừa bước ra khỏi xe của cô ấy và vào nhà tôi cảm thấy bồn chồn,4
Tôi đã cảm thấy hơi hoang tưởng như nó thực sự đáng chú ý rằng tôi tắt và mọi người có thể thấy điều đó,4
Tôi cảm thấy có một ngày cuối tuần chim tuyệt vời tất cả mọi người,1
Tôi đang ở trạm xe buýt và tôi nghe thấy tiếng rít của một chiếc xe đẩy Baachan Tôi cảm thấy hơi hoang tưởng,4
Tôi cảm thấy vội vã và giống như tôi nên lên kế hoạch cho một số điều trong mùa hè này mà tôi không thể làm được nữa,3
Tôi cảm thấy làn gió lạnh đó,3
Tôi cố gắng hít vào khi tôi cảm thấy thất vọng và thở ra sự bình tĩnh mà tôi mong muốn,3
Tôi cảm thấy ngôn ngữ của lời cảnh báo khá lành tính nhưng tôi cởi mở với những đề xuất của bạn về cách cải thiện nó,1
"Tôi biết mọi thứ sẽ đi về đâu, nhưng điều đó không thực sự chuẩn bị cho tôi sự đau lòng, thậm chí tôi sẽ cảm thấy trái tim mình tan vỡ vì Danielle và tất cả những người vợ quân nhân khác đã phải trải qua việc mất chồng để cố gắng bảo vệ đất nước của chúng tôi",0
Tôi đột nhiên cảm thấy mình thông minh và tài năng hơn rất nhiều so với tối qua,1
"Tôi nhận được vào những gì nó thực sự làm, tôi cảm thấy như mọi người nên mua nó chỉ vì nó có mùi tuyệt vời",1
Tôi cảm thấy như thể tôi không thể chịu đựng được chuyển động của việc chần bông nó mặc dù ý tưởng về nó làm tôi thích thú chỉ vài ngày trước,1
"Bây giờ tôi cảm thấy vô tâm, cảm thấy buồn chán và không còn tin vào tình yêu nữa",3
Cuối cùng tôi không giày khiến tôi cảm thấy dễ bị tổn thương hơn và làm tôi chậm lại hơn nữa,4
"Tôi đã rất phê phán cuốn sách của Dennis Covingtons, trong bài viết này, tôi phải thừa nhận rằng ông đã nói điều gì đó có giá trị trong cuộc thảo luận này khi ông lưu ý trong các chương kết thúc của mình Cảm giác này sau khi Chúa là một công việc nguy hiểm",3
"Tôi đề cập đến tất nhiên, mặc dù tôi không thể không cảm thấy bằng cách nào đó mỉa mai khi nhìn lại Loudons con trai với Kate McGarrigle, chính anh ta khá tài năng, Rufus Wainwright;",1
